PSD_0.0Hz,PSD_25.0Hz,PSD_50.0Hz,Emotion
0.0,1271.4049819952397,0.0,Neutral
184.31975914772656,976.7908150812443,1041.3469687496681,Neutral
115.72743135364504,238.75060452175302,750.3076127484652,Neutral
348.54185133790975,1838.8097700710177,1002.2586806740862,Neutral
25.22282710894865,1788.4664641857867,0.0,Neutral
0.0,1562.6312719269304,208.3020036067569,Neutral
532.6725500132302,995.9997626893146,1816.0660188809202,Neutral
637.2755231037288,0.006666667,0.0,Neutral
86.13868051358179,215.95775939338012,813.0627175863808,Neutral
417.43702736364287,1960.5481168443553,0.0,Neutral
0.0,176.12893229767644,389.5717310614494,Neutral
372.73402960259136,1646.173604624959,448.4322111449245,Neutral
669.9808396761224,2634.2267226745757,0.0,Neutral
271.7506749447026,0.006666667,679.7147025225058,Neutral
534.9744762941093,589.6413812037848,1909.7124644584555,Neutral
209.19612996590888,548.409780858167,0.0,Neutral
525.1309250460639,0.006666667,336.45109582701673,Neutral
315.94682201690864,810.3470581797742,1410.0226265527083,Neutral
533.8848022547809,1005.5315955830648,288.6772057525602,Neutral
324.26400106927395,0.006666667,1372.9848926982647,Neutral
0.0,782.9079508547587,1042.3859794476787,Neutral
34.99211689888392,1669.5990817468935,0.0,Neutral
22.921311255583305,1088.1129452500409,157.17214133450273,Neutral
36.61679998478306,3066.127857298831,0.0,Neutral
260.0542458434806,1198.7156212540167,602.0378741240089,Neutral
755.509634572648,751.843807666242,978.5040388707104,Neutral
201.97926659331338,966.542789740644,1090.8503498148048,Neutral
168.80438929905213,0.006666667,1287.4363620631907,Neutral
756.8478294187047,57.34789262116192,0.0,Neutral
729.2657771344944,510.24677567641805,723.6065866404988,Neutral
202.85170904747815,408.5646059956198,0.0,Neutral
0.0,0.006666667,1298.27179259868,Neutral
768.2727066932589,788.978183694546,0.0,Neutral
0.0,690.2207646324907,1458.22707102857,Neutral
0.0,815.3992880191898,1078.3698515716592,Neutral
0.0,2351.2745662389216,797.380383826566,Neutral
385.2753216665221,1417.7703358336507,508.2517447847258,Neutral
226.15788633266357,0.006666667,1042.8321089422352,Neutral
0.0,3401.5011803835187,0.0,Neutral
553.0459207256588,182.56191885618477,0.0,Neutral
595.4140776586696,0.006666667,0.0,Neutral
147.78607924719108,1631.9738654697794,554.87300551205,Neutral
0.0,1794.4391128160032,1013.3977073418126,Neutral
395.266090321766,634.6593383280401,672.1757791006676,Neutral
0.0,1177.4404431443681,679.4874408535447,Neutral
267.47399720665544,1185.1569696028841,758.9251513431522,Neutral
45.65841808289355,772.7598847105401,997.7096165123503,Neutral
279.5902763682451,581.1780933082443,1061.2414754475226,Neutral
608.348509823033,991.8265932301789,666.2703931573143,Neutral
270.84131674067817,84.84388212792044,573.4190111583973,Neutral
825.8662200874538,602.1167466062668,0.0,Neutral
821.7954050295374,0.006666667,1677.701063908477,Neutral
693.5846433710108,1060.6304476488233,112.53609386146775,Neutral
658.4005113515807,894.4479508163674,0.0,Neutral
648.7327048357924,106.48514245784168,692.7103182057335,Neutral
283.819605665924,1879.0566271404618,907.3605283685469,Neutral
140.8593090863207,1001.5436993517656,733.3849088510684,Neutral
1175.9115187835387,576.9368679053072,514.79207201916,Neutral
191.26793592982403,427.8567712665123,1106.3225266033762,Neutral
993.5191825907608,1685.1608781035848,1875.6477555122865,Neutral
35.72447400762334,0.006666667,362.7113709984044,Neutral
76.63342524838401,0.006666667,563.0335416724575,Neutral
542.3389982637285,1447.294249746868,349.42123390585,Neutral
294.4904788167788,353.5599819442109,211.69767950379503,Neutral
788.6273669666961,546.5014936174476,0.0,Neutral
0.0,0.006666667,31.124838696667382,Neutral
107.60436804864305,1311.6708150824275,387.27785265208973,Neutral
722.9462048045107,2554.3463335367846,1192.8355577763268,Neutral
484.01298507240375,1712.2221809803457,0.0,Neutral
523.1444152794102,656.08016270047,919.0085955646291,Neutral
650.8670100066947,907.4302582133311,600.4285877312769,Neutral
1080.092121254123,1616.7266261108534,495.0574738902729,Neutral
0.0,1981.6044533410432,675.0037858133262,Neutral
765.2034862341275,1105.698030489596,1025.251225001416,Neutral
919.5614888112688,0.006666667,0.0,Neutral
0.0,0.006666667,415.565380189112,Neutral
529.2096128170575,2334.3175857255555,1244.395045151537,Neutral
476.8541351084112,3527.773392480011,542.8920805223781,Neutral
505.93917312499553,1572.3152701242911,1728.6558469715242,Neutral
64.39537859674806,0.006666667,1676.7508285113995,Neutral
157.30166140577867,1383.0920019330574,533.5213025159295,Neutral
0.0,886.5866276018162,0.0,Neutral
474.96215278884677,0.006666667,1163.9746884246488,Neutral
0.0,787.0928384255247,1853.1756297299457,Neutral
255.9168603963783,1010.6699418426547,867.3886793352492,Neutral
149.52298808207192,129.22241964559362,739.4151656084828,Neutral
593.268881432431,0.006666667,649.1660812042678,Neutral
360.717176412629,0.006666667,0.0,Neutral
136.67982479654628,1553.5313180227276,419.3074211437005,Neutral
602.5705069218658,384.10402536202287,9.802220736363495,Neutral
0.0,293.05486450495806,508.975528967204,Neutral
301.37325758088355,1832.4893639955835,762.8751672299223,Neutral
0.0,888.5399320832016,0.0,Neutral
0.0,1259.8548716046985,1131.656710449382,Neutral
177.33088902274554,2273.51218713458,569.2242918353404,Neutral
339.43179485653616,81.81878884213631,188.1175958730974,Neutral
0.0,0.006666667,0.0,Neutral
79.41476107382968,2842.005381998414,0.0,Neutral
132.5756316865319,198.85690991911417,241.51322469412673,Neutral
149.03504643949185,98.7284487750751,0.0,Neutral
136.2818571815728,812.5655092956608,0.0,Neutral
387.34450583373143,266.4326969581342,0.0,Neutral
0.0,485.965023348969,0.0,Neutral
705.0992443011588,0.006666667,1298.0976158146264,Neutral
312.26667010009953,0.006666667,0.0,Neutral
284.5638910402148,1307.2311723257992,1256.6896348978853,Neutral
310.539617993561,532.6374269481141,0.0,Neutral
381.4169492334486,0.006666667,0.0,Neutral
357.50500013456247,1502.2344656485072,0.0,Neutral
542.8772237702918,3268.85045008064,571.3504556571397,Neutral
24.943273378667868,0.006666667,388.3505544707404,Neutral
701.2689509913525,0.006666667,198.15277779649728,Neutral
195.9976259216025,0.006666667,317.91268868288284,Neutral
0.0,247.81750707530722,1911.5252235266298,Neutral
0.0,258.10775311489556,1033.3707129341954,Neutral
318.10781521424553,1496.7219386677082,1190.47679220515,Neutral
182.07858433703618,1735.8320210015609,2296.719717597733,Neutral
333.7582369177476,891.6564181978783,623.774890570059,Neutral
791.9489491002319,1834.6666002963507,844.9192535813869,Neutral
0.0,661.4835012704978,1236.0573908925055,Neutral
659.9940171012823,0.006666667,0.0,Neutral
0.0,873.1783753131529,0.0,Neutral
525.8834924317935,0.006666667,66.10927901086205,Neutral
0.0,449.5821802379297,161.39154709865483,Neutral
558.1548929382443,0.006666667,263.0228998282157,Neutral
120.61900723698764,1065.1586701670433,674.5573312398857,Neutral
662.4472683696656,1006.8703211505656,353.7869048831807,Neutral
0.0,1836.1291691727583,323.48845769551616,Neutral
342.7764484970345,612.9889062549964,0.0,Neutral
899.8610469346817,1354.0681194802987,450.1283172804965,Neutral
416.179481655893,0.006666667,2219.7970576278267,Neutral
0.0,2759.699718768921,1116.9111556640478,Neutral
195.25674611720592,1764.931241652358,0.0,Neutral
278.03383023896146,1236.8046632313255,27.999287554831085,Neutral
581.3781952203655,38.64837982918732,0.0,Neutral
19.554855139458596,2983.4479811196757,96.69177930820825,Neutral
742.2214037219426,349.5844720756923,447.8359795716654,Neutral
388.6452354388801,0.006666667,0.0,Neutral
770.2651544010931,700.0748005960878,0.0,Neutral
460.0193632828425,718.0239920852397,1185.0096806109914,Neutral
389.5738255747061,362.0819432720584,102.92450251053492,Neutral
4.66796006419699,1243.4228988769564,0.0,Neutral
433.69785314876174,2689.5134742854634,1780.5829180625265,Neutral
214.3585851071612,1962.3750805718641,1127.357198625757,Neutral
18.325289598287412,1419.296462696346,618.1902841945238,Neutral
473.0551097367687,420.5231777425838,1672.28857387387,Neutral
538.2242174660271,1814.5715604128713,787.5201719957995,Neutral
149.29331083394902,2016.6388069062077,382.88553093011404,Neutral
477.64705052810126,0.006666667,368.244597218688,Neutral
441.4926946162423,0.006666667,1773.7697083663534,Neutral
486.45548902815426,1940.6034529126423,109.654612002119,Neutral
56.197541259457495,0.006666667,1837.512388997437,Neutral
839.659882604837,1156.557644300637,216.79464353189468,Neutral
481.9829749023137,1888.4292858859185,201.59411530503826,Neutral
15.04166667,195.4433333,180.4016667,Sad
14.10666667,196.3108333,182.6016667,Sad
48.16666667,102.7508333,54.60166667,Sad
86.64,220.0308333,133.4816667,Sad
96.80166667,294.8333333,198.375,Sad
93.615,336.5808333,243.2066667,Sad
88.935,380.9133333,292.6016667,Sad
73.5,368.5508333,295.4016667,Sad
57.66,330.6708333,273.375,Sad
48.735,308.0333333,260.0416667,Sad
43.74,293.8966667,250.9066667,Sad
35.52666667,263.6933333,228.1666667,Sad
27.30666667,224.5333333,197.2266667,Sad
15.04166667,188.1666667,173.8816667,Sad
10.935,225.7366667,214.8016667,Sad
61.44,349.8666667,288.4266667,Sad
91.26,395.9233333,305.3066667,Sad
92.82666667,396.3908333,303.8816667,Sad
93.615,397.4966667,303.8816667,Sad
90.48166667,372.0166667,281.535,Sad
92.82666667,396.3908333,303.8816667,Sad
93.615,397.4966667,303.8816667,Sad
90.48166667,372.0166667,281.535,Sad
84.375,348.0941667,264.0066667,Sad
63.375,298.7008333,235.6266667,Sad
39.52666667,216.6533333,177.1266667,Sad
25.62666667,167.7333333,142.1066667,Sad
12.04166667,118.1666667,106.6816667,Sad
12.615,139.2608333,126.96,Sad
13.20166667,160.8608333,148.0066667,Sad
11.76,195.4666667,183.7066667,Sad
7.26,187.2241667,180.4016667,Sad
0.201666667,105.6408333,105.84,Sad
94.40666667,297.2241667,203.0016667,Sad
86.64,317.28,230.64,Sad
57.66,223.6566667,166.4266667,Sad
32.20166667,108.9933333,77.04166667,Sad
23.60166667,57.60666667,34.08166667,Sad
23.60166667,58.64333333,35.04166667,Sad
28.16666667,69.77333333,41.60666667,Sad
55.20666667,141.6966667,86.64,Sad
52.215,331.9941667,280.1666667,Sad
55.815,336.5933333,281.535,Sad
4.506666667,91.14666667,86.64,Sad
3.681666667,81.16083333,77.76,Sad
1.306666667,102.6241667,101.6816667,Sad
1.041666667,109.4166667,108.375,Sad
0.806666667,109.2566667,109.2266667,Sad
0.481666667,103.0466667,103.335,Sad
92.04166667,151.0275,58.90666667,Sad
86.64,171.7766667,85.12666667,Sad
68.68166667,165.4833333,96.80166667,Sad
51.04166667,152.4866667,101.6816667,Sad
38.00166667,144.6833333,106.6816667,Sad
27.30666667,129.8133333,102.5066667,Sad
18.02666667,103.7041667,85.88166667,Sad
12.615,93.06083333,80.66666667,Sad
8.166666667,75.28416667,67.335,Sad
4.86,60.85666667,56.42666667,Sad
22.815,64.95,42.135,Sad
32.66666667,116.2933333,83.62666667,Sad
97.60666667,228.15,130.6666667,Sad
94.40666667,260.5766667,166.4266667,Sad
96.0,191.2041667,95.20166667,Sad
94.40666667,353.1333333,258.7266667,Sad
85.88166667,379.5608333,294.0,Sad
65.34,308.5466667,243.2066667,Sad
47.60166667,234.6433333,187.0416667,Sad
33.60666667,184.3441667,151.0016667,Sad
22.815,146.5133333,124.215,Sad
16.335,126.4166667,110.0816667,Sad
10.935,104.0333333,93.615,Sad
7.706666667,85.46666667,77.76,Sad
5.606666667,72.70416667,67.335,Sad
48.735,292.5133333,244.4816667,Sad
34.56,257.0833333,223.26,Sad
21.66,207.5866667,185.9266667,Sad
10.935,148.2166667,137.2816667,Sad
5.606666667,106.4666667,100.86,Sad
3.226666667,82.87083333,79.935,Sad
1.706666667,66.49666667,65.34,Sad
6.201666667,49.07333333,43.20166667,Sad
4.166666667,47.18416667,43.20166667,Sad
2.406666667,45.40416667,43.20166667,Sad
1.5,49.66666667,48.16666667,Sad
1.926666667,85.98416667,84.375,Sad
2.94,153.5108333,151.0016667,Sad
1.601666667,140.8033333,139.2016667,Sad
0.54,108.0666667,107.5266667,Sad
0.015,72.81666667,72.80166667,Sad
48.735,292.5133333,244.4816667,Sad
34.56,257.0833333,223.26,Sad
21.66,207.5866667,185.9266667,Sad
10.935,148.2166667,137.2816667,Sad
5.606666667,106.4666667,100.86,Sad
3.226666667,82.87083333,79.935,Sad
1.706666667,66.49666667,65.34,Sad
92.04166667,151.0275,58.90666667,Sad
86.64,171.7766667,85.12666667,Sad
68.68166667,165.4833333,96.80166667,Sad
0.426666667,2.586666667,2.16,Sad
0.006666667,0.283333333,0.24,Sad
0.006666667,0.066666667,0.06,Sad
0.015,0.433333333,0.375,Sad
0.281666667,2.166666667,1.815,Sad
0.96,5.004166667,4.001666667,Sad
1.5,7.906666667,6.406666667,Sad
1.815,10.21666667,8.401666667,Sad
92.04166667,151.0275,58.90666667,Sad
86.64,171.7766667,85.12666667,Sad
68.68166667,165.4833333,96.80166667,Sad
48.735,292.5133333,244.4816667,Sad
34.56,257.0833333,223.26,Sad
21.66,207.5866667,185.9266667,Sad
10.935,148.2166667,137.2816667,Sad
5.606666667,106.4666667,100.86,Sad
3.226666667,82.87083333,79.935,Sad
1.706666667,66.49666667,65.34,Sad
48.735,292.5133333,244.4816667,Sad
34.56,257.0833333,223.26,Sad
21.66,207.5866667,185.9266667,Sad
10.935,148.2166667,137.2816667,Sad
92.04166667,151.0275,58.90666667,Sad
86.64,171.7766667,85.12666667,Sad
68.68166667,165.4833333,96.80166667,Sad
51.04166667,152.4866667,101.6816667,Sad
38.00166667,144.6833333,106.6816667,Sad
27.30666667,129.8133333,102.5066667,Sad
18.02666667,103.7041667,85.88166667,Sad
12.615,93.06083333,80.66666667,Sad
8.166666667,75.28416667,67.335,Sad
4.86,60.85666667,56.42666667,Sad
61.44,349.8666667,288.4266667,Sad
91.26,395.9233333,305.3066667,Sad
92.82666667,396.3908333,303.8816667,Sad
93.615,397.4966667,303.8816667,Sad
90.48166667,372.0166667,281.535,Sad
92.82666667,396.3908333,303.8816667,Sad
93.615,397.4966667,303.8816667,Sad
90.48166667,372.0166667,281.535,Sad
84.375,348.0941667,264.0066667,Sad
63.375,298.7008333,235.6266667,Sad
39.52666667,216.6533333,177.1266667,Sad
48.16666667,102.7508333,54.60166667,Sad
86.64,220.0308333,133.4816667,Sad
96.80166667,294.8333333,198.375,Sad
93.615,336.5808333,243.2066667,Sad
88.935,380.9133333,292.6016667,Sad
73.5,368.5508333,295.4016667,Sad
57.66,330.6708333,273.375,Sad
48.735,308.0333333,260.0416667,Sad
43.74,293.8966667,250.9066667,Sad
35.52666667,263.6933333,228.1666667,Sad
27.30666667,224.5333333,197.2266667,Sad
15.04166667,188.1666667,173.8816667,Sad
10.935,225.7366667,214.8016667,Sad
61.44,349.8666667,288.4266667,Sad
91.26,395.9233333,305.3066667,Sad
92.82666667,396.3908333,303.8816667,Sad
93.615,397.4966667,303.8816667,Sad
90.48166667,372.0166667,281.535,Sad
92.82666667,396.3908333,303.8816667,Sad
93.615,397.4966667,303.8816667,Sad
90.48166667,372.0166667,281.535,Sad
84.375,348.0941667,264.0066667,Sad
63.375,298.7008333,235.6266667,Sad
39.52666667,216.6533333,177.1266667,Sad
25.62666667,167.7333333,142.1066667,Sad
12.04166667,118.1666667,106.6816667,Sad
12.615,139.2608333,126.96,Sad
3.681666667,11.1,7.481666667,Sad
2.535,4.35,1.815,Sad
1.306666667,3.973333333,2.666666667,Sad
0.106666667,0.533333333,0.426666667,Sad
0.166666667,2.093333333,1.926666667,Sad
0.026666667,0.053333333,0.026666667,Sad
2.406666667,5.656666667,3.226666667,Sad
0.106666667,0.533333333,0.426666667,Sad
0.481666667,6.554166667,6.0,Sad
1.5,3.550833333,2.041666667,Sad
2.16,8.730833333,6.615,Sad
0.166666667,0.87,0.666666667,Sad
0.426666667,0.416666667,0.06,Sad
2.801666667,3.176666667,0.375,Sad
0.201666667,0.4875,0.326666667,Sad
0.081666667,0.216666667,0.135,Sad
0.375,5.79,5.415,Sad
0.006666667,1.764166667,1.815,Sad
0.106666667,2.266666667,2.16,Sad
0.666666667,0.693333333,0.026666667,Sad
1.126666667,2.626666667,1.5,Sad
0.026666667,0.693333333,0.666666667,Sad
0.001666667,0.54,0.601666667,Sad
2.535,2.816666667,0.281666667,Sad
0.001666667,0.376666667,0.375,Sad
56.42666667,60.15,4.166666667,Sad
0.281666667,2.323333333,2.041666667,Sad
0.0,0.603333333,0.54,Sad
0.666666667,4.11,3.526666667,Sad
0.041666667,2.966666667,2.801666667,Sad
0.041666667,0.4875,0.426666667,Sad
0.666666667,3.893333333,3.226666667,Sad
0.0,0.136666667,0.166666667,Sad
0.375,0.753333333,0.375,Sad
0.041666667,0.086666667,0.081666667,Sad
0.735,1.336666667,0.601666667,Sad
0.06,0.386666667,0.326666667,Sad
1.926666667,4.204166667,2.281666667,Sad
1.815,4.086666667,2.281666667,Sad
0.081666667,0.726666667,0.601666667,Sad
0.001666667,2.166666667,2.281666667,Sad
0.166666667,0.27,0.106666667,Sad
0.201666667,0.683333333,0.481666667,Sad
0.481666667,0.966666667,0.481666667,Sad
0.201666667,0.483333333,0.281666667,Sad
0.041666667,0.894166667,0.806666667,Sad
0.326666667,1.133333333,0.806666667,Sad
0.601666667,0.616666667,0.015,Sad
0.24,1.2,0.96,Sad
1.401666667,1.526666667,0.015,Sad
0.135,0.87,0.735,Sad
0.0,4.506666667,4.506666667,Sad
2.041666667,8.753333333,6.615,Sad
2.16,7.696666667,5.606666667,Sad
0.881666667,0.994166667,0.166666667,Sad
0.166666667,0.336666667,0.24,Sad
1.306666667,4.533333333,3.226666667,Sad
0.015,2.296666667,2.281666667,Sad
1.401666667,3.443333333,2.041666667,Sad
1.126666667,1.133333333,0.006666667,Sad
0.24,0.216666667,0.006666667,Sad
2.406666667,11.23083333,8.881666667,Sad
0.106666667,0.416666667,0.326666667,Sad
0.54,0.643333333,0.026666667,Sad
0.281666667,0.3075,0.006666667,Sad
0.24,0.264166667,0.001666667,Sad
